Customer_ID,Order_Date,Region,Category,Order_Value,Discount_Pct,Delivery_Days,Recency_Days,Frequency,Churn,Customer_Rating
C00653,2024-08-21,West,Electronics,120.51,12.11,3,55,5,1,3
C00631,2024-08-21,West,Fashion,63.87,0.0,3,25,8,0,4
C00031,2024-08-22,West,Fashion,48.46,19.67,6,25,5,0,4
C00209,2024-08-22,West,Fashion,55.34,14.45,4,77,5,0,2
C00461,2024-08-23,North,Home,190.51,7.21,5,120,6,1,3
C00250,2024-08-23,North,Electronics,203.28,24.88,3,39,5,0,4
C00364,2024-08-23,North,Home,75.7,4.57,3,83,6,0,5
C00452,2024-08-23,West,Electronics,130.66,9.88,4,140,5,0,4
C00641,2024-08-23,West,Sports,78.67,0.0,4,65,4,0,4
C00665,2024-08-23,West,Home,94.65,3.48,4,70,5,0,3
C00055,2024-08-23,East,Sports,35.25,25.18,3,40,4,1,3
C00221,2024-08-24,South,Sports,48.55,15.64,3,79,6,1,3
C00175,2024-08-24,East,Sports,77.07,15.82,4,14,2,0,3
C00329,2024-08-24,North,Electronics,152.34,0.0,4,98,3,0,4
C00169,2024-08-24,South,Electronics,133.01,7.43,4,62,4,0,4
C00570,2024-08-25,West,Sports,50.41,12.0,3,103,2,0,4
C00646,2024-08-26,South,Beauty,43.0,8.44,5,80,3,0,4
C00127,2024-08-26,South,Electronics,124.34,3.1,4,37,5,0,4
C00249,2024-08-26,West,Fashion,63.4,18.11,6,107,5,1,4
C00127,2024-08-27,East,Fashion,52.35,10.31,3,64,5,0,4
C00554,2024-08-27,West,Beauty,34.0,10.99,6,119,2,1,3
C00314,2024-08-27,North,Home,77.81,14.46,5,113,7,0,3
C00036,2024-08-27,North,Sports,160.18,1.92,5,120,7,0,3
C00176,2024-08-27,South,Electronics,276.3,0.0,2,10,5,0,4
C00147,2024-08-27,West,Fashion,79.61,14.15,5,72,5,0,4
C00368,2024-08-28,West,Electronics,143.85,3.35,5,82,5,0,4
C00314,2024-08-28,North,Fashion,71.25,9.41,5,60,5,0,4
C00106,2024-08-29,South,Fashion,69.12,9.78,3,73,7,0,3
C00216,2024-08-29,South,Fashion,54.41,30.87,4,42,2,0,3
C00641,2024-08-29,East,Fashion,58.75,15.01,3,53,5,1,3
C00697,2024-08-29,East,Fashion,88.41,10.72,1,45,4,0,4
C00302,2024-08-30,North,Home,99.65,11.02,4,59,4,0,4
C00209,2024-08-30,South,Sports,82.34,7.38,1,29,9,0,3
C00648,2024-08-30,North,Fashion,73.96,8.18,4,47,8,0,4
C00542,2024-08-30,East,Sports,40.06,13.96,5,101,9,0,3
C00616,2024-08-30,West,Sports,60.84,8.6,4,51,7,0,4
C00310,2024-08-30,South,Home,71.43,17.14,6,87,4,0,3
C00641,2024-08-30,West,Electronics,240.42,20.03,3,140,3,1,3
C00683,2024-08-31,North,Beauty,64.92,12.85,6,26,4,1,2
C00104,2024-08-31,South,Sports,118.02,17.04,6,105,1,0,3
C00093,2024-09-01,South,Fashion,35.21,27.34,5,46,5,0,3
C00090,2024-09-01,South,Electronics,113.38,10.21,4,156,8,0,3
C00292,2024-09-01,North,Electronics,202.4,4.76,4,92,3,0,4
C00133,2024-09-02,South,Electronics,231.42,16.54,4,82,6,1,3
C00315,2024-09-02,West,Beauty,42.65,7.87,4,51,3,0,4
C00303,2024-09-03,West,Electronics,132.38,10.54,2,16,7,0,3
C00587,2024-09-04,South,Electronics,141.15,9.56,4,60,5,0,4
C00601,2024-09-04,South,Home,66.73,6.1,4,104,8,0,3
C00368,2024-09-04,North,Sports,59.81,8.8,3,56,5,0,3
C00352,2024-09-05,South,Electronics,172.52,10.26,4,62,3,0,2
C00581,2024-09-05,North,Fashion,102.05,13.13,4,26,6,0,5
C00071,2024-09-05,West,Fashion,54.33,13.79,3,17,7,0,4
C00551,2024-09-05,East,Fashion,102.71,2.99,4,77,6,0,3
C00385,2024-09-05,North,Electronics,144.86,11.1,4,37,2,1,3
C00006,2024-09-05,East,Electronics,107.05,8.62,3,116,8,0,4
C00314,2024-09-05,North,Home,125.13,19.91,4,43,4,0,4
C00291,2024-09-05,North,Beauty,47.88,6.69,5,73,5,0,4
C00296,2024-09-06,North,Fashion,66.26,7.66,3,150,5,0,4
C00425,2024-09-06,West,Home,56.12,11.5,4,22,5,0,4
C00631,2024-09-06,East,Electronics,133.28,20.07,3,45,3,0,3
C00615,2024-09-06,West,Home,82.68,24.01,6,31,5,0,4
C00587,2024-09-07,South,Electronics,170.71,5.34,5,86,8,0,4
C00001,2024-09-07,East,Home,108.03,3.61,4,31,2,0,4
C00629,2024-09-07,North,Fashion,93.43,22.7,5,37,2,0,4
C00325,2024-09-07,North,Home,59.85,9.82,5,67,3,0,4
C00232,2024-09-08,South,Electronics,102.45,13.98,3,71,7,0,4
C00632,2024-09-08,North,Sports,68.6,15.66,5,30,6,0,5
C00316,2024-09-08,East,Sports,66.04,6.24,5,25,7,0,4
C00440,2024-09-08,West,Home,112.0,18.31,5,23,4,0,4
C00107,2024-09-08,West,Sports,107.15,7.52,4,87,6,0,4
C00457,2024-09-08,South,Fashion,75.05,7.93,4,20,4,0,4
C00064,2024-09-08,South,Home,68.18,12.4,2,11,7,0,4
C00402,2024-09-09,West,Electronics,90.1,18.31,3,58,5,0,4
C00179,2024-09-09,West,Home,73.48,17.24,5,48,4,0,4
C00084,2024-09-09,North,Sports,110.31,10.46,4,72,3,0,3
C00434,2024-09-09,South,Beauty,85.27,0.0,5,111,10,0,4
C00060,2024-09-09,North,Home,42.17,15.69,3,89,5,0,4
C00068,2024-09-10,South,Electronics,94.93,15.0,2,50,3,0,4
C00554,2024-09-10,North,Beauty,67.97,12.68,3,50,4,0,3
C00403,2024-09-10,South,Home,59.35,8.6,4,24,3,0,4
C00555,2024-09-10,North,Home,68.86,9.41,2,78,5,0,3
C00556,2024-09-10,East,Fashion,88.83,16.91,3,128,5,0,4
C00503,2024-09-10,South,Beauty,43.19,19.07,4,60,6,1,3
C00114,2024-09-10,West,Sports,140.84,5.95,3,20,5,0,4
C00394,2024-09-11,South,Sports,77.27,10.43,4,80,2,1,3
C00655,2024-09-12,West,Fashion,78.0,4.59,4,34,4,0,3
C00355,2024-09-12,North,Beauty,61.2,10.42,4,63,8,0,3
C00174,2024-09-12,North,Home,149.25,6.76,4,49,5,1,3
C00012,2024-09-12,South,Home,120.68,12.07,2,21,4,1,4
C00700,2024-09-13,West,Home,69.35,12.65,5,64,8,1,4
C00569,2024-09-13,North,Home,114.96,1.16,2,39,3,0,4
C00548,2024-09-13,North,Sports,93.35,16.11,3,31,5,0,3
C00559,2024-09-14,West,Beauty,33.12,16.74,5,12,8,1,4
C00217,2024-09-15,South,Beauty,23.59,20.97,4,92,4,0,3
C00335,2024-09-15,North,Electronics,115.07,5.15,4,87,4,0,3
C00355,2024-09-16,South,Home,89.17,8.98,4,82,6,0,3
C00341,2024-09-16,East,Electronics,122.57,20.41,3,123,8,0,4
C00542,2024-09-16,North,Electronics,77.21,7.61,4,56,5,0,3
C00358,2024-09-16,West,Electronics,163.1,18.12,4,180,4,0,3
C00046,2024-09-16,East,Fashion,54.56,11.87,4,75,3,0,5
C00481,2024-09-17,West,Sports,178.96,2.06,5,107,3,0,4
C00679,2024-09-17,South,Home,77.67,10.87,6,65,5,1,4
C00379,2024-09-18,North,Beauty,72.61,9.36,2,52,4,0,3
C00390,2024-09-18,West,Electronics,113.56,15.02,6,81,6,1,3
C00196,2024-09-18,East,Beauty,46.23,17.2,6,17,4,0,4
C00680,2024-09-18,East,Fashion,64.58,8.1,4,27,8,0,3
C00126,2024-09-18,South,Beauty,64.3,14.64,5,49,7,0,4
C00222,2024-09-19,South,Electronics,97.08,9.5,4,66,6,1,4
C00579,2024-09-19,West,Sports,80.19,12.71,4,19,6,0,3
C00308,2024-09-20,West,Fashion,34.38,13.74,2,59,1,0,4
C00199,2024-09-20,West,Beauty,45.84,20.9,3,62,4,1,4
C00397,2024-09-20,North,Electronics,144.13,23.52,7,36,7,0,3
C00615,2024-09-21,East,Home,98.99,14.04,7,108,4,1,3
C00428,2024-09-21,South,Home,151.74,25.98,2,180,3,1,3
C00641,2024-09-22,North,Home,65.92,9.63,4,80,8,1,3
C00133,2024-09-22,South,Sports,81.72,12.19,2,20,9,1,4
C00244,2024-09-22,West,Fashion,58.62,18.79,3,83,4,1,4
C00426,2024-09-23,South,Sports,107.25,17.49,3,32,4,0,4
C00371,2024-09-23,North,Fashion,72.13,19.58,5,102,6,0,4
C00001,2024-09-23,West,Home,109.0,7.74,5,36,6,0,3
C00561,2024-09-23,North,Fashion,54.87,6.8,3,49,6,0,4
C00304,2024-09-24,South,Electronics,120.06,10.33,3,25,3,0,4
C00024,2024-09-24,North,Fashion,92.27,12.72,4,66,7,0,3
C00141,2024-09-24,South,Electronics,148.92,13.61,1,132,6,1,3
C00364,2024-09-24,South,Home,91.91,12.6,2,130,9,0,4
C00017,2024-09-25,South,Fashion,132.87,0.98,4,54,6,0,3
C00225,2024-09-25,North,Home,157.79,5.83,2,120,3,1,4
C00137,2024-09-25,East,Electronics,150.08,13.09,6,26,6,0,4
C00687,2024-09-26,West,Electronics,117.67,7.05,3,21,8,0,3
C00396,2024-09-26,West,Fashion,55.09,9.59,4,19,2,1,3
C00079,2024-09-27,West,Sports,67.06,0.0,2,78,5,0,4
C00512,2024-09-27,North,Fashion,57.01,8.69,5,66,10,0,5
C00186,2024-09-27,West,Fashion,103.68,35.0,4,55,3,0,4
C00548,2024-09-28,West,Home,73.19,18.96,5,71,4,0,4
C00122,2024-09-28,East,Fashion,66.62,23.62,2,43,7,0,4
C00688,2024-09-28,South,Electronics,81.36,15.83,5,12,4,0,3
C00238,2024-09-29,West,Sports,131.85,13.95,5,55,7,1,3
C00260,2024-09-29,North,Sports,88.93,5.2,4,35,5,1,4
C00025,2024-09-30,South,Fashion,72.38,21.15,1,70,6,0,4
C00623,2024-10-01,West,Fashion,43.5,16.06,5,70,4,0,4
C00349,2024-10-01,West,Sports,47.4,9.46,3,61,7,0,4
C00040,2024-10-01,North,Home,78.53,4.87,3,28,4,0,4
C00062,2024-10-02,West,Fashion,49.32,15.61,4,30,9,0,3
C00141,2024-10-02,East,Fashion,107.84,10.1,5,18,10,0,3
C00444,2024-10-02,East,Fashion,65.36,31.76,5,68,4,0,4
C00383,2024-10-03,North,Electronics,197.87,5.47,3,60,3,0,4
C00341,2024-10-04,East,Home,107.11,1.71,4,32,9,0,4
C00140,2024-10-04,North,Home,55.71,8.43,4,87,6,0,4
C00029,2024-10-04,North,Home,154.03,2.82,3,58,6,1,3
C00389,2024-10-05,West,Fashion,55.41,3.55,6,67,8,1,3
C00558,2024-10-06,North,Electronics,132.64,13.69,3,106,9,1,2
C00428,2024-10-06,East,Sports,63.23,19.57,5,91,5,1,3
C00167,2024-10-06,East,Electronics,165.73,11.37,1,26,4,1,4
C00105,2024-10-06,East,Home,103.12,17.56,3,53,8,0,4
C00103,2024-10-07,North,Beauty,41.9,12.81,4,31,8,0,4
C00043,2024-10-07,East,Electronics,119.7,0.0,5,131,4,0,4
C00175,2024-10-08,East,Fashion,77.53,0.0,6,83,10,0,3
C00192,2024-10-08,East,Home,79.62,12.0,5,70,4,1,4
C00411,2024-10-08,West,Home,89.63,16.62,3,47,4,0,4
C00102,2024-10-09,North,Home,84.56,19.47,5,34,9,0,3
C00107,2024-10-09,North,Electronics,92.48,14.03,4,110,6,0,4
C00624,2024-10-10,North,Beauty,28.72,28.28,2,79,9,0,3
C00622,2024-10-10,West,Beauty,56.35,13.32,4,35,7,0,4
C00450,2024-10-10,West,Fashion,69.14,4.63,5,33,6,0,4
C00662,2024-10-11,East,Electronics,146.56,17.0,2,113,8,0,4
C00252,2024-10-11,East,Fashion,96.95,2.49,4,91,6,0,4
C00248,2024-10-11,North,Fashion,37.81,6.53,2,64,3,0,5
C00323,2024-10-12,South,Home,110.78,0.0,5,34,6,0,4
C00103,2024-10-12,North,Fashion,59.88,12.28,5,22,6,0,4
C00502,2024-10-13,North,Fashion,62.7,0.0,2,108,3,0,4
C00564,2024-10-14,South,Fashion,63.94,2.56,4,90,6,1,2
C00471,2024-10-14,North,Fashion,72.84,17.42,4,35,3,1,4
C00239,2024-10-15,South,Home,51.82,15.15,4,161,8,1,3
C00032,2024-10-15,East,Sports,54.93,15.97,4,60,5,0,4
C00472,2024-10-16,West,Beauty,45.22,14.14,3,16,7,1,3
C00553,2024-10-16,South,Home,141.18,10.73,3,41,7,1,3
C00094,2024-10-16,West,Beauty,48.08,13.65,5,38,5,0,4
C00608,2024-10-17,South,Electronics,183.35,0.0,2,43,4,0,5
C00275,2024-10-17,West,Beauty,42.37,7.47,5,18,6,0,3
C00314,2024-10-17,South,Sports,56.7,8.17,6,96,5,1,3
C00503,2024-10-17,North,Sports,94.12,8.24,3,91,4,0,5
C00108,2024-10-17,West,Electronics,218.42,12.39,3,63,5,0,3
C00440,2024-10-17,South,Electronics,146.59,10.3,2,48,4,0,3
C00330,2024-10-17,West,Beauty,51.79,16.7,4,52,3,0,4
C00563,2024-10-17,North,Fashion,32.26,12.09,4,66,7,0,4
C00361,2024-10-18,South,Beauty,35.29,16.88,4,28,11,0,4
C00481,2024-10-18,North,Electronics,85.78,16.43,5,14,3,0,4
C00201,2024-10-18,West,Beauty,35.89,13.8,1,20,3,0,4
C00247,2024-10-18,West,Home,104.7,11.36,6,96,4,0,3
C00615,2024-10-18,West,Beauty,63.83,11.64,2,78,6,1,4
C00476,2024-10-19,West,Home,94.57,10.21,4,180,9,0,5
C00616,2024-10-19,West,Fashion,28.87,23.86,4,39,6,0,4
C00133,2024-10-20,North,Sports,60.93,7.07,6,68,3,0,3
C00271,2024-10-20,South,Home,82.36,6.19,2,109,5,1,4
C00683,2024-10-21,North,Home,64.46,8.21,4,45,3,0,3
C00116,2024-10-21,South,Home,102.35,9.64,1,83,4,0,4
C00239,2024-10-21,East,Home,110.51,10.52,3,12,3,0,5
C00080,2024-10-21,East,Home,84.1,17.97,1,36,6,1,4
C00242,2024-10-22,South,Electronics,166.52,11.73,4,65,7,0,3
C00328,2024-10-22,West,Fashion,75.87,19.86,4,33,7,0,5
C00304,2024-10-22,East,Electronics,311.46,3.99,2,66,5,0,5
C00490,2024-10-22,South,Home,88.67,0.0,4,167,6,0,4
C00599,2024-10-22,North,Fashion,118.42,5.4,3,107,4,0,4
C00187,2024-10-22,West,Home,85.31,16.34,2,66,6,0,3
C00407,2024-10-23,West,Electronics,164.57,3.09,5,59,4,0,4
C00300,2024-10-23,North,Fashion,69.35,11.73,2,68,3,1,3
C00164,2024-10-23,East,Beauty,51.2,8.76,2,23,5,0,4
C00562,2024-10-23,South,Fashion,82.99,1.8,2,71,2,0,3
C00428,2024-10-23,South,Fashion,36.14,9.72,4,33,4,0,4
C00638,2024-10-24,East,Home,108.6,10.09,4,57,3,1,3
C00469,2024-10-24,North,Home,119.56,12.58,7,76,4,1,3
C00289,2024-10-24,East,Sports,55.62,12.68,5,98,8,0,3
C00379,2024-10-25,South,Fashion,48.48,16.46,2,41,5,1,4
C00163,2024-10-25,East,Electronics,189.34,5.53,4,56,7,0,5
C00611,2024-10-25,South,Fashion,84.31,2.37,4,160,4,0,3
C00404,2024-10-25,East,Electronics,128.38,9.79,4,17,6,0,4
C00349,2024-10-25,East,Home,80.47,12.53,4,80,4,0,4
C00396,2024-10-26,North,Home,117.15,5.67,2,23,8,1,3
C00429,2024-10-26,West,Beauty,48.85,7.1,5,60,5,0,3
C00545,2024-10-26,West,Fashion,91.99,13.35,4,105,5,0,4
C00513,2024-10-27,East,Fashion,61.07,7.25,4,97,6,1,4
C00399,2024-10-27,West,Beauty,29.88,0.0,3,133,9,0,4
C00148,2024-10-27,West,Fashion,52.38,23.63,4,38,5,0,3
C00210,2024-10-27,North,Fashion,58.04,5.73,3,46,6,0,3
C00226,2024-10-27,South,Beauty,30.67,12.68,2,42,9,0,4
C00072,2024-10-27,North,Home,47.41,10.57,4,54,7,0,3
C00584,2024-10-28,East,Fashion,32.25,16.43,3,97,11,0,3
C00560,2024-10-28,North,Electronics,163.64,2.45,6,58,3,1,3
C00293,2024-10-28,South,Electronics,180.65,8.31,5,180,5,1,3
C00478,2024-10-28,North,Home,64.89,8.0,3,47,6,0,4
C00417,2024-10-29,West,Electronics,66.89,14.8,7,71,4,0,2
C00180,2024-10-29,East,Fashion,70.72,21.24,3,57,6,1,4
C00297,2024-10-29,North,Sports,149.4,13.05,4,115,4,0,3
C00511,2024-10-29,West,Electronics,133.42,0.0,3,69,6,0,4
C00308,2024-10-29,West,Electronics,132.8,8.78,3,48,5,0,4
C00221,2024-10-30,South,Fashion,89.73,2.57,1,91,6,1,5
C00295,2024-10-30,West,Electronics,178.94,18.2,5,132,6,1,3
C00491,2024-10-30,South,Fashion,76.96,13.68,3,53,11,0,4
C00413,2024-10-30,North,Sports,75.41,21.38,5,51,8,0,3
C00271,2024-10-30,West,Fashion,103.71,6.49,4,8,5,0,3
C00348,2024-10-30,North,Home,139.82,4.79,5,16,3,0,4
C00615,2024-10-31,South,Electronics,143.78,11.66,4,122,6,0,4
C00290,2024-10-31,West,Electronics,133.4,30.28,4,146,8,0,3
C00510,2024-10-31,North,Electronics,182.86,15.89,4,17,2,1,3
C00593,2024-10-31,West,Electronics,130.63,7.46,4,180,5,0,2
C00028,2024-10-31,West,Fashion,32.71,20.32,3,76,12,1,4
C00572,2024-11-01,South,Fashion,90.33,8.43,5,158,7,0,3
C00096,2024-11-02,South,Fashion,92.65,10.7,1,7,6,0,4
C00015,2024-11-02,South,Beauty,90.26,21.35,4,69,5,1,3
C00068,2024-11-03,West,Fashion,88.19,1.45,2,97,7,0,3
C00071,2024-11-03,North,Fashion,89.27,6.28,3,107,4,0,4
C00309,2024-11-03,West,Electronics,229.15,20.1,5,70,3,0,3
C00035,2024-11-03,West,Home,138.0,5.17,3,51,13,0,4
C00273,2024-11-03,South,Sports,156.78,3.29,4,180,5,1,3
C00247,2024-11-03,North,Beauty,69.13,6.7,2,37,4,0,3
C00145,2024-11-04,South,Home,52.54,10.98,3,22,7,1,3
C00646,2024-11-04,East,Electronics,122.58,15.06,6,78,7,0,4
C00107,2024-11-05,South,Home,133.86,0.64,3,135,9,0,3
C00664,2024-11-05,South,Home,66.97,16.18,6,164,4,0,4
C00243,2024-11-05,West,Home,89.94,4.1,2,36,5,0,4
C00568,2024-11-05,North,Electronics,110.38,26.54,4,82,5,1,4
C00677,2024-11-06,South,Electronics,90.74,10.13,2,43,6,1,4
C00394,2024-11-06,South,Home,92.31,11.56,5,36,6,0,4
C00033,2024-11-06,North,Fashion,64.82,18.28,4,35,7,0,3
C00230,2024-11-06,North,Electronics,293.56,11.71,6,34,5,0,3
C00193,2024-11-07,South,Home,95.71,21.85,4,40,4,0,4
C00514,2024-11-07,West,Electronics,83.43,8.72,3,32,5,0,4
C00114,2024-11-07,East,Fashion,46.04,12.78,4,11,10,0,3
C00385,2024-11-08,West,Electronics,127.0,17.32,5,153,6,0,3
C00413,2024-11-08,East,Beauty,46.83,16.12,3,121,5,0,3
C00682,2024-11-08,West,Fashion,87.31,5.8,4,55,11,0,4
C00223,2024-11-08,North,Fashion,91.72,7.13,6,33,4,0,3
C00632,2024-11-08,West,Home,100.24,14.78,2,96,4,1,3
C00061,2024-11-09,South,Electronics,106.06,10.01,5,50,4,0,4
C00405,2024-11-09,West,Beauty,85.44,2.53,3,96,6,0,4
C00218,2024-11-09,North,Fashion,81.45,24.27,5,31,4,0,3
C00433,2024-11-09,South,Electronics,205.4,15.67,5,19,9,0,3
C00072,2024-11-10,South,Beauty,104.63,22.11,1,82,8,0,3
C00125,2024-11-10,East,Sports,78.52,20.83,5,71,5,0,3
C00077,2024-11-10,East,Home,96.04,15.3,4,14,7,0,3
C00133,2024-11-11,East,Home,83.16,17.13,5,38,5,1,4
C00079,2024-11-11,East,Fashion,70.66,13.46,4,41,5,0,3
C00191,2024-11-11,West,Electronics,145.92,18.76,4,116,7,0,2
C00463,2024-11-12,West,Electronics,157.88,15.04,4,139,7,1,3
C00198,2024-11-12,East,Beauty,76.94,14.62,4,26,5,0,3
C00436,2024-11-12,East,Beauty,64.5,3.9,2,82,3,0,3
C00342,2024-11-13,South,Fashion,58.03,12.94,5,79,5,0,4
C00550,2024-11-13,North,Electronics,161.79,12.75,3,26,9,0,3
C00502,2024-11-13,South,Beauty,33.05,15.83,4,33,4,0,3
C00557,2024-11-13,North,Home,103.7,15.26,4,53,6,0,4
C00455,2024-11-13,West,Home,92.21,17.74,3,42,5,0,3
C00156,2024-11-13,East,Electronics,125.94,0.0,5,65,7,0,4
C00494,2024-11-13,North,Fashion,45.28,17.26,4,68,6,0,4
C00436,2024-11-14,North,Home,84.33,14.65,6,22,4,0,4
C00271,2024-11-14,North,Beauty,46.76,13.23,4,87,5,0,4
C00437,2024-11-14,West,Beauty,82.18,3.72,1,54,3,0,4
C00694,2024-11-15,West,Fashion,52.16,13.05,4,6,3,0,4
C00442,2024-11-15,East,Sports,48.2,11.02,4,31,7,0,4
C00605,2024-11-15,West,Beauty,33.96,18.98,5,138,6,0,4
C00386,2024-11-15,East,Electronics,191.28,22.03,4,71,7,1,3
C00043,2024-11-16,West,Fashion,28.4,17.31,3,28,6,0,4
C00022,2024-11-16,East,Fashion,66.27,0.0,3,89,6,0,4
C00110,2024-11-16,South,Electronics,154.08,23.75,7,16,6,1,3
C00448,2024-11-16,West,Home,74.14,18.74,3,52,7,1,4
C00105,2024-11-16,East,Electronics,104.65,9.11,4,111,1,0,4
C00644,2024-11-16,East,Fashion,49.35,0.0,3,112,2,0,3
C00332,2024-11-16,West,Home,77.24,1.26,3,88,6,1,4
C00568,2024-11-17,West,Home,74.5,18.54,2,35,4,0,3
C00002,2024-11-17,South,Electronics,257.07,16.13,5,27,2,0,4
C00512,2024-11-17,South,Sports,56.97,11.09,4,89,4,0,3
C00241,2024-11-17,East,Fashion,43.61,19.73,3,86,5,1,3
C00048,2024-11-18,North,Beauty,38.39,25.9,3,38,7,0,4
C00572,2024-11-19,East,Home,57.11,24.67,3,81,4,0,3
C00147,2024-11-19,North,Electronics,83.34,10.45,7,63,6,0,4
C00502,2024-11-19,West,Fashion,105.81,6.0,5,47,6,0,3
C00225,2024-11-19,East,Beauty,56.11,19.47,3,77,8,0,5
C00142,2024-11-19,North,Beauty,37.45,9.26,4,63,3,1,3
C00392,2024-11-20,South,Home,44.99,25.31,3,11,5,0,3
C00050,2024-11-20,South,Home,66.14,14.09,3,11,7,0,4
C00112,2024-11-20,North,Electronics,80.56,16.74,3,53,3,0,4
C00640,2024-11-20,North,Fashion,62.09,19.32,3,95,3,0,4
C00323,2024-11-21,West,Home,90.85,13.94,4,28,4,0,4
C00211,2024-11-21,North,Electronics,245.64,5.71,4,132,7,0,3
C00457,2024-11-21,North,Beauty,34.19,18.65,4,6,6,0,4
C00075,2024-11-22,South,Home,83.99,26.21,2,91,8,0,3
C00683,2024-11-22,South,Home,138.63,4.43,4,78,6,0,3
C00086,2024-11-22,North,Sports,138.31,0.03,3,124,5,0,4
C00095,2024-11-22,West,Electronics,192.73,12.37,3,86,7,0,4
C00308,2024-11-22,East,Fashion,45.62,12.58,4,68,6,0,4
C00607,2024-11-22,North,Beauty,83.63,5.64,2,52,3,0,3
C00267,2024-11-22,East,Sports,74.3,11.69,3,47,11,0,5
C00118,2024-11-23,North,Home,84.04,14.15,1,53,10,0,4
C00528,2024-11-23,South,Electronics,136.57,8.74,1,34,8,0,4
C00071,2024-11-24,South,Sports,64.49,10.18,3,34,4,1,3
C00700,2024-11-24,South,Sports,82.13,12.76,3,53,6,1,3
C00064,2024-11-24,West,Beauty,77.19,5.29,3,55,5,0,4
C00350,2024-11-24,West,Fashion,68.16,1.4,3,74,3,0,4
C00174,2024-11-24,East,Sports,59.59,9.49,4,110,3,1,2
C00284,2024-11-25,South,Electronics,185.5,10.84,3,76,8,1,4
C00154,2024-11-25,North,Beauty,55.15,18.71,5,99,7,1,3
C00221,2024-11-25,North,Sports,83.92,9.24,4,45,3,0,4
C00507,2024-11-25,North,Fashion,128.15,14.15,6,111,6,0,3
C00647,2024-11-25,West,Fashion,44.37,24.36,1,62,4,0,4
C00050,2024-11-25,East,Electronics,92.32,15.19,3,127,5,0,4
C00377,2024-11-26,North,Beauty,77.64,15.41,3,29,6,0,3
C00309,2024-11-26,South,Home,75.58,7.77,4,37,8,0,4
C00452,2024-11-27,East,Fashion,77.32,9.95,4,32,5,0,3
C00239,2024-11-27,East,Home,75.79,0.0,4,61,7,0,4
C00226,2024-11-27,East,Fashion,57.39,13.58,3,28,10,0,4
C00670,2024-11-28,North,Home,94.58,5.46,5,159,3,1,2
C00388,2024-11-28,South,Fashion,61.23,9.33,4,126,5,0,4
C00358,2024-11-28,South,Home,86.5,27.3,6,81,6,1,3
C00624,2024-11-28,East,Sports,117.4,6.9,5,34,4,0,3
C00383,2024-11-28,North,Home,79.89,10.03,4,122,6,0,4
C00225,2024-11-28,West,Fashion,56.05,17.41,6,27,4,0,3
C00375,2024-11-28,West,Home,115.16,0.95,3,89,5,0,4
C00272,2024-11-30,West,Fashion,89.4,15.45,3,9,4,0,2
C00578,2024-11-30,North,Beauty,56.92,2.5,4,86,8,1,3
C00359,2024-11-30,North,Home,94.39,6.26,4,128,4,0,3
C00197,2024-11-30,North,Beauty,51.9,7.1,5,90,4,0,4
C00204,2024-11-30,West,Home,99.52,18.44,3,58,3,1,4
C00194,2024-12-01,North,Home,94.15,10.18,3,94,7,0,3
C00497,2024-12-01,West,Fashion,123.37,12.19,3,58,5,0,4
C00501,2024-12-01,South,Sports,73.59,12.84,3,11,2,1,4
C00308,2024-12-01,South,Fashion,48.08,13.42,5,31,5,0,3
C00167,2024-12-02,South,Sports,57.5,18.63,5,46,3,1,2
C00343,2024-12-02,South,Electronics,146.43,12.06,2,19,12,0,4
C00640,2024-12-03,East,Beauty,56.73,7.73,3,62,7,0,5
C00653,2024-12-03,West,Beauty,29.58,13.02,5,86,7,0,2
C00093,2024-12-03,North,Sports,98.62,24.87,3,29,7,0,4
C00330,2024-12-04,South,Home,109.87,18.63,5,78,8,0,3
C00101,2024-12-04,East,Electronics,98.99,12.71,4,60,9,0,5
C00454,2024-12-04,North,Beauty,53.59,15.86,1,87,3,1,5
C00364,2024-12-04,North,Electronics,164.47,17.69,3,62,7,0,4
C00674,2024-12-05,West,Beauty,67.26,13.09,2,149,6,0,3
C00078,2024-12-06,West,Home,112.52,10.11,4,129,7,1,3
C00636,2024-12-06,East,Sports,82.7,11.4,4,128,7,1,4
C00464,2024-12-07,East,Fashion,49.73,8.23,4,39,4,1,4
C00418,2024-12-07,South,Fashion,44.89,7.23,1,44,2,1,4
C00179,2024-12-08,North,Home,79.49,9.49,5,63,4,0,3
C00131,2024-12-08,North,Home,47.64,15.72,3,101,9,0,5
C00521,2024-12-08,West,Electronics,220.33,0.0,4,55,5,0,3
C00653,2024-12-08,West,Electronics,201.7,0.0,4,57,11,0,4
C00181,2024-12-09,East,Home,73.06,8.09,5,29,7,0,4
C00031,2024-12-10,North,Electronics,183.61,17.82,5,50,7,0,3
C00614,2024-12-10,West,Sports,57.34,20.06,3,107,3,0,3
C00246,2024-12-10,West,Home,100.66,20.35,6,66,10,0,4
C00185,2024-12-10,East,Fashion,96.24,0.0,1,50,2,1,2
C00300,2024-12-10,South,Electronics,91.85,15.15,6,100,2,1,3
C00621,2024-12-10,West,Sports,64.31,21.69,6,28,4,0,3
C00080,2024-12-11,East,Home,97.39,17.7,3,5,8,0,4
C00610,2024-12-11,North,Fashion,66.33,15.25,5,60,3,1,3
C00164,2024-12-11,East,Beauty,45.8,8.08,3,43,4,0,4
